model,name,confidence,error_x1,error_x2
second_05,berry_bush,0.893827,1.0,0.0
second_05,spider_warrior,0.875776,2.0,2.0
second_05,berry_bush,0.857782,1.0,4.0
second_05,frog,0.478696,0.5,3.0
second_05,merm,0.935744,2.5,1.0
second_05,berry_bush,0.91791,1.0,2.0
second_05,wilson,0.893305,0.5,3.0
second_05,berry_bush,0.889385,1.5,2.0
second_05,berry_bush,0.855341,3.0,0.0
second_05,spider_warrior,0.742544,1.0,1.0
second_05,frog,0.130544,0.5,4.0
second_05,berry_bush,0.918408,1.0,1.0
second_05,merm,0.908239,0.5,3.0
second_05,berry_bush,0.884857,1.5,3.0
second_05,berry_bush,0.884587,1.5,1.0
second_05,spider_warrior,0.770514,6.5,4.0
second_05,wilson,0.713792,-3.5,10.0
second_05,frog,0.393968,-0.5,2.0
second_05,wilson,0.147859,7.5,3.0
second_05,merm,0.911932,1.0,-2.0
second_05,berry_bush,0.8974,2.0,2.0
second_05,berry_bush,0.875665,-2.5,6.0
second_05,wilson,0.830037,0.5,8.0
second_05,spider_warrior,0.795913,0.0,4.0
second_05,monster_meat,0.648005,-2.0,-1.0
second_05,merm,0.938599,0.5,2.0
second_05,berry_bush,0.904465,-0.5,1.0
second_05,wilson,0.90383,-0.5,3.0
second_05,spider_warrior,0.839481,1.0,3.0
second_05,monster_meat,0.802312,1.5,1.0
second_05,frog,0.67097,1.0,4.0
second_05,berry_bush,0.904974,2.0,0.0
second_05,wilson,0.895009,0.5,1.0
second_05,frog,0.813691,0.0,2.0
second_05,spider_warrior,0.763805,3.5,-1.0
second_05,spider_warrior,0.611342,-1.5,1.0
second_05,merm,0.463526,0.5,25.0
second_05,berry_bush,0.894679,-0.5,2.0
second_05,wilson,0.893308,-0.5,0.0
second_05,spider_warrior,0.801511,-0.5,0.0
second_05,frog,0.693123,-6.0,-3.0
second_05,spider_warrior,0.379489,-3.5,3.0
second_05,merm,0.243365,1.0,29.0
second_05,spider_warrior,0.101943,-10.5,30.0
second_05,merm,0.929288,0.5,2.0
second_05,wilson,0.903855,0.5,1.0
second_05,spider_warrior,0.841688,1.5,6.0
second_05,frog,0.837181,0.5,1.0
second_05,wilson,0.913755,2.0,3.0
second_05,merm,0.906572,2.0,0.0
second_05,berry_bush,0.889465,2.0,4.0
second_05,frog,0.822209,0.0,2.0
second_05,spider_warrior,0.821286,1.5,3.0
second_05,monster_meat,0.807593,7.0,1.0
second_05,merm,0.920243,0.5,3.0
second_05,wilson,0.900112,2.0,0.0
second_05,spider_warrior,0.845085,1.5,-3.0
second_05,frog,0.842198,0.5,3.0
second_05,wilson,0.882137,-0.5,4.0
second_05,spider_warrior,0.826512,-0.5,2.0
second_05,merm,0.751189,1.5,43.0
second_05,frog,0.519538,0.5,9.0
second_05,merm,0.92054,0.5,3.0
second_05,wilson,0.900109,1.0,2.0
second_05,spider_warrior,0.870527,1.5,0.0
second_05,frog,0.843301,0.5,1.0
second_05,merm,0.924039,1.0,0.0
second_05,wilson,0.889933,-0.5,1.0
second_05,spider_warrior,0.86236,1.5,3.0
second_05,frog,0.812668,-2.0,2.0
second_05,frog,0.641008,1.0,9.0
second_05,wilson,0.913449,0.5,0.0
second_05,frog,0.850127,0.5,2.0
second_05,spider_warrior,0.808953,1.0,3.0
second_05,wilson,0.906679,-0.5,0.0
second_05,frog,0.823167,1.5,12.0
second_05,spider_warrior,0.394565,0.5,7.0
second_05,merm,0.902834,1.5,-1.0
second_05,wilson,0.90038,1.5,0.0
second_05,frog,0.748062,0.5,1.0
second_05,monster_meat,0.718905,5.0,7.0
second_05,merm,0.926934,1.5,0.0
second_05,wilson,0.902882,1.5,4.0
second_05,frog,0.797672,0.5,-1.0
second_05,monster_meat,0.327334,2.5,0.0
second_05,wilson,0.889038,2.0,3.0
second_05,frog,0.837602,2.5,4.0
second_05,wilson,0.904113,1.5,-2.0
second_05,frog,0.839603,1.5,2.0
second_05,wilson,0.891121,2.0,1.0
second_05,berry_bush,0.888618,1.0,1.0
second_05,frog,0.81806,0.0,1.0
second_05,berry_bush,0.90567,0.5,2.0
second_05,wilson,0.893686,0.5,8.0
second_05,berry_bush,0.888547,1.0,3.0
second_05,frog,0.881263,1.0,4.0
second_05,berry_bush,0.898738,2.0,2.0
second_05,berry_bush,0.830535,1.5,3.0
second_05,frog,0.811875,1.5,1.0
second_05,berry_bush,0.921149,0.5,2.0
second_05,berry_bush,0.902482,1.0,2.0
second_05,morsel,0.845215,2.0,6.0
second_05,frog,0.83718,1.0,1.0
second_05,berry_bush,0.908065,-0.5,2.0
second_05,berry_bush_harvested,0.905559,1.0,3.0
second_05,frog,0.823108,-1.0,2.0
second_05,morsel,0.793341,4.0,5.0
second_05,berry_bush_harvested,0.935318,1.0,1.0
second_05,berry_bush,0.915708,2.0,-1.0
second_05,wilson,0.897559,-0.5,2.0
second_05,morsel,0.807239,3.0,-1.0
second_05,frog,0.803623,-1.0,5.0
second_05,berry_bush,0.914787,1.5,2.0
second_05,berry_bush_harvested,0.914178,1.5,2.0
second_05,wilson,0.903418,0.0,1.0
second_05,morsel,0.825,4.5,4.0
second_05,frog,0.811926,-6.0,-1.0
second_05,berry_bush,0.907987,1.5,3.0
second_05,berry_bush_harvested,0.898813,0.5,1.0
second_05,wilson,0.898104,-1.5,-1.0
second_05,morsel,0.846396,4.5,1.0
second_05,frog,0.819023,-2.0,0.0
second_05,berry_bush,0.897999,2.0,2.0
second_05,berry_bush_harvested,0.895106,0.5,2.0
second_05,wilson,0.876999,0.5,3.0
second_05,morsel,0.857658,1.5,1.0
second_05,berry_bush_harvested,0.932259,2.0,0.0
second_05,berry_bush,0.916956,2.5,0.0
second_05,wilson,0.89612,1.0,0.0
second_05,monster_meat,0.845602,3.0,4.0
second_05,frog,0.837611,0.5,1.0
second_05,morsel,0.803486,-0.5,3.0
second_05,berry_bush_harvested,0.924408,0.0,-1.0
second_05,berry_bush,0.905821,0.0,1.0
second_05,wilson,0.882225,0.5,1.0
second_05,morsel,0.854553,1.0,-1.0
second_05,frog,0.833283,1.5,3.0
second_05,berry_bush_harvested,0.923248,-1.0,-2.0
second_05,morsel,0.821859,2.0,4.0
second_05,wilson,0.471074,4.5,2.0
second_05,berry_bush_harvested,0.903712,-1.5,-1.0
second_05,morsel,0.811626,-0.5,5.0
second_05,wilson,0.616611,-2.5,4.0
second_05,frog,0.370898,-2.5,3.0
second_05,berry_bush_harvested,0.918082,0.5,3.0
second_05,berry_bush_harvested,0.917259,1.5,2.0
second_05,wilson,0.899762,1.5,2.0
second_05,morsel,0.821449,2.5,6.0
second_05,monster_meat,0.809938,3.0,3.0
second_05,berry_bush_harvested,0.918913,2.0,2.0
second_05,merm,0.906652,2.0,1.0
second_05,berry_bush_harvested,0.898008,1.5,2.0
second_05,berry_bush_harvested,0.890923,0.5,1.0
second_05,wilson,0.888827,-1.0,2.0
second_05,morsel,0.832446,-1.5,4.0
second_05,frog,0.795216,1.0,2.0
second_05,monster_meat,0.776779,6.0,2.0
second_05,berry_bush_harvested,0.909337,1.5,1.0
second_05,merm,0.90669,2.5,1.0
second_05,wilson,0.902604,0.0,4.0
second_05,frog,0.862032,1.0,-1.0
second_05,monster_meat,0.8492,6.0,2.0
second_05,morsel,0.826473,2.5,4.0
second_05,berry_bush_harvested,0.931595,0.5,2.0
second_05,wilson,0.909591,1.5,2.0
second_05,berry_bush_harvested,0.905942,1.0,2.0
second_05,merm,0.834503,1.5,0.0
second_05,morsel,0.825815,1.5,2.0
second_05,berry_bush_harvested,0.774076,0.5,0.0
second_05,monster_meat,0.753094,-2.5,-1.0
second_05,frog,0.717784,-0.5,8.0
second_05,wilson,0.922564,0.5,3.0
second_05,berry_bush_harvested,0.912175,0.5,1.0
second_05,berry_bush_harvested,0.899593,1.5,4.0
second_05,merm,0.861794,0.5,2.0
second_05,berry_bush_harvested,0.859853,3.5,0.0
second_05,monster_meat,0.840382,3.5,2.0
second_05,morsel,0.830745,-1.0,-2.0
second_05,frog,0.774465,0.0,2.0
second_05,merm,0.911128,2.0,3.0
second_05,wilson,0.892796,1.5,0.0
second_05,frog,0.852561,1.0,10.0
second_05,berry_bush_harvested,0.826404,-5.5,-1.0
second_05,morsel,0.766657,2.0,3.0
second_05,monster_meat,0.761047,1.0,5.0
second_05,merm,0.907001,-0.5,2.0
second_05,berry_bush_harvested,0.903637,0.0,1.0
second_05,wilson,0.887488,1.5,3.0
second_05,morsel,0.835524,1.0,5.0
second_05,frog,0.795235,-1.5,2.0
second_05,monster_meat,0.731855,-0.5,2.0
second_05,berry_bush_harvested,0.920053,1.5,4.0
second_05,wilson,0.909697,2.0,0.0
second_05,merm,0.905695,-0.5,-2.0
second_05,morsel,0.846304,4.0,4.0
second_05,frog,0.835571,0.5,-1.0
second_05,monster_meat,0.784876,0.0,2.0
second_05,merm,0.92183,0.5,3.0
second_05,berry_bush_harvested,0.915757,4.0,8.0
second_05,berry_bush_harvested,0.91481,1.5,1.0
second_05,berry_bush_harvested,0.911788,0.5,2.0
second_05,wilson,0.884038,1.0,6.0
second_05,morsel,0.826665,4.0,5.0
second_05,frog,0.785564,-1.0,-1.0
second_05,monster_meat,0.762664,0.0,4.0
second_05,merm,0.912145,1.5,4.0
second_05,berry_bush_harvested,0.902302,1.5,3.0
second_05,berry_bush_harvested,0.899634,0.5,3.0
second_05,wilson,0.896516,2.5,2.0
second_05,berry_bush_harvested,0.891967,0.5,3.0
second_05,frog,0.846286,-3.0,0.0
second_05,monster_meat,0.836712,-2.5,-3.0
second_05,morsel,0.815299,1.5,3.0
second_05,berry_bush_harvested,0.918807,0.5,1.0
second_05,wilson,0.915329,0.0,0.0
second_05,berry_bush_harvested,0.897207,0.0,1.0
second_05,berry_bush_harvested,0.891525,2.0,0.0
second_05,frog,0.854055,-4.0,3.0
second_05,merm,0.841492,-1.5,6.0
second_05,berry_bush_harvested,0.912031,1.5,2.0
second_05,merm,0.906299,3.5,7.0
second_05,berry_bush_harvested,0.894205,1.0,1.0
second_05,berry_bush_harvested,0.890849,0.0,2.0
second_05,wilson,0.875912,0.0,1.0
second_05,monster_meat,0.852397,5.5,6.0
second_05,morsel,0.823098,0.5,3.0
second_05,frog,0.300581,0.5,1.0
second_05,merm,0.926202,0.0,3.0
second_05,wilson,0.903619,-0.5,3.0
second_05,berry_bush_harvested,0.897406,1.5,0.0
second_05,morsel,0.810335,-0.5,0.0
second_05,frog,0.80935,-1.0,2.0
second_05,berry_bush_harvested,0.790504,0.5,1.0
second_05,monster_meat,0.787842,-0.5,0.0
second_05,berry_bush_harvested,0.941467,0.5,0.0
second_05,merm,0.930623,1.0,3.0
second_05,wilson,0.896374,-1.0,3.0
second_05,berry_bush_harvested,0.829602,0.5,1.0
second_05,morsel,0.818946,2.5,2.0
second_05,monster_meat,0.811447,1.5,8.0
second_05,frog,0.105522,-0.5,-1.0
second_05,berry_bush_harvested,0.914309,0.5,2.0
second_05,merm,0.90853,3.0,3.0
second_05,berry_bush_harvested,0.907392,0.5,2.0
second_05,wilson,0.898211,1.0,1.0
second_05,berry_bush_harvested,0.854371,1.5,0.0
second_05,monster_meat,0.805549,2.5,6.0
second_05,morsel,0.792285,-3.5,2.0
second_05,frog,0.775495,-0.5,2.0
second_05,berry_bush_harvested,0.929751,0.5,2.0
second_05,berry_bush_harvested,0.927389,0.0,0.0
second_05,berry_bush_harvested,0.926451,-1.5,2.0
second_05,merm,0.926343,0.5,-1.0
second_05,wilson,0.908087,2.0,4.0
second_05,morsel,0.842937,1.5,3.0
second_05,frog,0.832325,2.0,1.0
second_05,monster_meat,0.763893,0.5,7.0
second_05,berry_bush_harvested,0.934835,0.5,2.0
second_05,berry_bush_harvested,0.912554,0.5,1.0
second_05,wilson,0.896434,0.5,-1.0
second_05,berry_bush_harvested,0.887743,1.5,-2.0
second_05,merm,0.856066,1.0,0.0
second_05,monster_meat,0.844117,0.5,-2.0
second_05,morsel,0.76739,-3.5,7.0
second_05,frog,0.663568,-2.5,15.0
second_05,berry_bush_harvested,0.943585,-1.0,1.0
second_05,berry_bush_harvested,0.935546,0.5,3.0
second_05,wilson,0.893913,0.5,1.0
second_05,frog,0.879642,0.5,4.0
second_05,morsel,0.834128,-0.5,2.0
second_05,monster_meat,0.811052,1.5,-2.0
second_05,merm,0.78336,0.5,8.0
second_05,berry_bush_harvested,0.931286,2.0,3.0
second_05,berry_bush_harvested,0.9271,1.0,-1.0
second_05,merm,0.904301,1.0,4.0
second_05,wilson,0.890152,0.0,2.0
second_05,frog,0.853747,-1.5,4.0
second_05,morsel,0.844768,5.0,0.0
second_05,monster_meat,0.794073,-3.0,-1.0
second_05,berry_bush_harvested,0.933782,3.0,4.0
second_05,berry_bush_harvested,0.928027,1.5,0.0
second_05,merm,0.906757,0.0,-4.0
second_05,wilson,0.891935,0.5,1.0
second_05,frog,0.850971,1.5,3.0
second_05,berry_bush_harvested,0.92419,1.0,3.0
second_05,berry_bush_harvested,0.921407,2.5,2.0
second_05,wilson,0.910635,0.5,2.0
second_05,merm,0.867482,0.5,-3.0
second_05,frog,0.86708,0.5,3.0
second_05,berry_bush_harvested,0.935314,3.0,3.0
second_05,wilson,0.906326,0.0,2.0
second_05,berry_bush_harvested,0.902609,2.0,1.0
second_05,merm,0.892141,2.5,5.0
second_05,morsel,0.786875,2.0,-1.0
second_05,frog,0.778035,0.0,2.0
second_05,berry_bush_harvested,0.926916,1.0,2.0
second_05,berry_bush_harvested,0.915715,0.5,1.0
second_05,berry_bush_harvested,0.91326,0.0,2.0
second_05,merm,0.907021,0.0,1.0
second_05,wilson,0.881133,2.5,2.0
second_05,frog,0.803838,-1.0,0.0
second_05,monster_meat,0.506341,3.5,-1.0
second_05,merm,0.922047,0.0,3.0
second_05,berry_bush_harvested,0.919428,1.0,0.0
second_05,wilson,0.916444,2.5,5.0
second_05,berry_bush_harvested,0.911686,0.5,1.0
second_05,berry_bush_harvested,0.855572,1.5,3.0
second_05,frog,0.836889,0.5,1.0
second_05,monster_meat,0.648722,8.0,4.0
second_05,frog,0.461768,-0.5,-44.0
second_05,berry_bush_harvested,0.941472,1.0,1.0
second_05,merm,0.907258,0.5,1.0
second_05,wilson,0.893777,0.5,2.0
second_05,monster_meat,0.790763,0.5,3.0
second_05,frog,0.479671,1.0,9.0
second_05,berry_bush_harvested,0.924557,2.0,0.0
second_05,wilson,0.896229,0.5,2.0
second_05,merm,0.883654,1.0,0.0
second_05,frog,0.845849,0.5,-1.0
second_05,monster_meat,0.782139,2.5,3.0
second_05,berry_bush_harvested,0.933796,1.5,1.0
second_05,berry_bush_harvested,0.933325,0.5,2.0
second_05,wilson,0.899849,-0.5,-2.0
second_05,merm,0.872639,1.5,4.0
second_05,morsel,0.844996,0.0,-1.0
second_05,monster_meat,0.776877,8.5,9.0
second_05,frog,0.726681,1.0,11.0
second_05,merm,0.509888,-0.5,-31.0
second_05,berry_bush_harvested,0.931009,2.0,1.0
second_05,merm,0.920546,2.5,1.0
second_05,berry_bush_harvested,0.915537,1.0,1.0
second_05,berry_bush_harvested,0.897189,2.5,0.0
second_05,wilson,0.897181,0.5,2.0
second_05,frog,0.869479,0.5,2.0
second_05,morsel,0.828963,4.5,9.0
second_05,monster_meat,0.264398,7.5,-4.0
second_05,berry_bush_harvested,0.940187,2.5,1.0
second_05,merm,0.938163,0.5,4.0
second_05,wilson,0.894283,1.0,3.0
second_05,monster_meat,0.811408,4.0,6.0
second_05,morsel,0.802037,0.0,2.0
second_05,frog,0.309815,2.0,3.0
second_05,berry_bush_harvested,0.933818,1.0,0.0
second_05,merm,0.915065,0.0,5.0
second_05,wilson,0.907435,-1.5,3.0
second_05,berry_bush_harvested,0.902893,0.5,1.0
second_05,berry_bush_harvested,0.884026,1.0,0.0
second_05,morsel,0.845184,-0.5,0.0
second_05,monster_meat,0.787182,0.5,5.0
second_05,frog,0.722869,3.5,2.0
second_05,tree_evergreen_3,0.906701,0.5,3.0
second_05,rock2,0.892114,-0.5,0.0
second_05,rock1,0.888076,3.0,2.0
second_05,wilson,0.884455,1.0,0.0
second_05,fish,0.865488,0.5,2.0
second_05,frog_legs,0.855161,2.0,-1.0
second_05,rocks,0.849391,1.0,-1.0
second_05,honey,0.833325,1.0,1.0
second_05,tallbird,0.738554,0.5,4.0
second_05,tree_evergreen_3,0.901134,-2.0,2.0
second_05,rock2,0.897809,0.5,1.0
second_05,wilson,0.889532,-0.5,3.0
second_05,rocks,0.856918,0.5,0.0
second_05,frog_legs,0.846698,0.0,2.0
second_05,tallbird,0.837767,7.0,3.0
second_05,honey,0.787466,0.0,2.0
second_05,fish,0.723404,1.5,3.0
second_05,rock2,0.909259,2.0,1.0
second_05,tree_evergreen_3,0.89034,0.5,-1.0
second_05,rock1,0.888223,1.5,1.0
second_05,wilson,0.876257,-1.5,3.0
second_05,fish,0.871643,-1.0,15.0
second_05,tallbird,0.871029,-1.5,0.0
second_05,rocks,0.856469,1.5,2.0
second_05,frog_legs,0.84814,-1.5,7.0
second_05,honey,0.835876,3.0,3.0
second_05,rock1,0.903454,2.5,1.0
second_05,rock2,0.902645,1.0,2.0
second_05,tree_evergreen_3,0.898409,0.0,1.0
second_05,wilson,0.886786,-0.5,2.0
second_05,tallbird,0.876929,1.0,1.0
second_05,frog_legs,0.843759,-1.0,-1.0
second_05,honey,0.843715,-1.5,1.0
second_05,fish,0.839784,-1.0,2.0
second_05,rocks,0.833183,0.5,2.0
second_05,rock2,0.919118,1.5,2.0
second_05,rock1,0.897413,-1.0,1.0
second_05,tree_evergreen_3,0.89489,1.0,0.0
second_05,wilson,0.884636,-0.5,1.0
second_05,tallbird,0.873126,-1.5,1.0
second_05,fish,0.867209,2.0,-3.0
second_05,frog_legs,0.8628,2.0,1.0
second_05,honey,0.85886,1.0,2.0
second_05,rocks,0.829522,0.5,0.0
second_05,rocks,0.141424,36.5,-26.0
second_05,rock2,0.926782,2.0,-2.0
second_05,wilson,0.896938,2.5,2.0
second_05,tree_evergreen_3,0.892673,0.0,3.0
second_05,tallbird,0.891681,0.5,1.0
second_05,rock1,0.89117,0.5,0.0
second_05,honey,0.870524,1.0,3.0
second_05,rocks,0.866044,0.5,3.0
second_05,fish,0.860054,-0.5,2.0
second_05,rock2,0.909814,1.0,2.0
second_05,wilson,0.897884,2.0,2.0
second_05,tree_evergreen_3,0.895307,1.0,2.0
second_05,rock1,0.891434,1.5,-1.0
second_05,tallbird,0.880999,-1.5,2.0
second_05,fish,0.838881,1.5,1.0
second_05,rock2,0.893265,2.5,5.0
second_05,wilson,0.892936,1.5,4.0
second_05,tallbird,0.8862,1.0,0.0
second_05,rock1,0.876016,3.0,0.0
second_05,fish,0.872788,0.5,7.0
second_05,tree_evergreen_3,0.808575,0.5,1.0
second_05,wilson,0.896219,1.5,4.0
second_05,rock2,0.88909,1.5,6.0
second_05,tallbird,0.874694,0.5,0.0
second_05,fish,0.848673,-2.0,0.0
second_05,rocks,0.435805,2.0,5.0
second_05,wilson,0.910387,-0.5,0.0
second_05,tallbird,0.880175,0.5,0.0
second_05,fish,0.864554,1.0,4.0
second_05,rock2,0.912717,0.0,2.0
second_05,rock1,0.893501,2.5,2.0
second_05,tree_evergreen_3,0.883809,-0.5,0.0
second_05,tallbird,0.876304,2.5,2.0
second_05,rocks,0.866055,0.5,3.0
second_05,wilson,0.86505,2.5,4.0
second_05,rock2,0.918364,0.0,0.0
second_05,rock1,0.90209,0.5,0.0
second_05,tree_evergreen_3,0.901722,1.5,1.0
second_05,wilson,0.892407,1.5,5.0
second_05,tallbird,0.882158,2.5,0.0
second_05,frog_legs,0.857254,0.5,-2.0
second_05,rocks,0.84409,1.0,2.0
second_05,fish,0.609647,-0.5,10.0
second_05,rock2,0.930585,0.0,1.0
second_05,rock1,0.905181,1.5,-1.0
second_05,wilson,0.900998,-2.0,2.0
second_05,tree_evergreen_3,0.89983,0.5,3.0
second_05,fish,0.877208,4.0,3.0
second_05,honey,0.852425,-2.0,6.0
second_05,rocks,0.847917,-0.5,3.0
second_05,frog_legs,0.83542,0.5,2.0
second_05,tallbird,0.82636,1.5,1.0
second_05,rock2,0.938824,0.5,0.0
second_05,tree_evergreen_3,0.893018,0.5,3.0
second_05,rock1,0.892032,1.0,2.0
second_05,wilson,0.888417,1.5,-2.0
second_05,fish,0.869969,2.5,0.0
second_05,rocks,0.856231,-0.5,3.0
second_05,tallbird,0.833935,6.5,1.0
second_05,frog_legs,0.822594,2.0,8.0
second_05,honey,0.811116,0.0,3.0
second_05,tallbird,0.538642,9.5,51.0
second_05,rock2,0.91023,2.0,4.0
second_05,rock1,0.900506,0.5,0.0
second_05,tree_evergreen_3,0.890315,1.0,0.0
second_05,fish,0.865689,3.5,3.0
second_05,tallbird,0.864118,1.5,3.0
second_05,wilson,0.85961,0.5,3.0
second_05,honey,0.79624,1.0,3.0
second_05,rocks,0.773121,0.5,2.0
second_05,frog_legs,0.545899,0.0,2.0
second_05,rock2,0.908382,0.0,1.0
second_05,rock1,0.902889,2.0,1.0
second_05,wilson,0.894257,-0.5,3.0
second_05,tree_evergreen_3,0.886269,-0.5,3.0
second_05,tallbird,0.869377,0.0,0.0
second_05,fish,0.858488,3.5,-1.0
second_05,rocks,0.830264,0.5,0.0
second_05,honey,0.799231,-0.5,5.0
second_05,rock2,0.920395,2.0,5.0
second_05,rock1,0.902352,1.5,0.0
second_05,tree_evergreen_3,0.891453,1.0,1.0
second_05,wilson,0.881228,1.0,5.0
second_05,tallbird,0.857658,-2.0,-5.0
second_05,frog_legs,0.849762,-2.5,1.0
second_05,rocks,0.831353,-2.5,3.0
second_05,fish,0.818076,0.5,2.0
second_05,honey,0.779693,0.5,1.0
second_05,wilson,0.906695,2.0,2.0
second_05,tree_evergreen_3,0.880279,1.5,3.0
second_05,fish,0.875517,2.0,8.0
second_05,frog_legs,0.837726,0.5,1.0
second_05,tallbird,0.834245,-0.5,-4.0
second_05,rocks,0.811539,-0.5,0.0
second_05,honey,0.785383,1.0,1.0
second_05,rock1,0.784552,-1.0,-1.0
second_05,tallbird,0.912436,0.0,1.0
second_05,wilson,0.904543,0.5,-1.0
second_05,rock1,0.899995,-1.0,2.0
second_05,rock2,0.896631,2.5,3.0
second_05,tree_evergreen_3,0.858091,-10.0,0.0
second_05,honey,0.843993,-0.5,0.0
second_05,tallbird,0.920308,-1.5,0.0
second_05,wilson,0.905534,1.5,2.0
second_05,rock2,0.898194,1.5,3.0
second_05,honey,0.884412,0.5,2.0
second_05,tree_evergreen_3,0.880421,0.5,-5.0
second_05,rock1,0.847938,1.5,4.0
second_05,fish,0.837641,1.0,0.0
second_05,wilson,0.902843,2.0,1.0
second_05,tree_evergreen_3,0.889545,2.0,2.0
second_05,tallbird,0.880473,-2.5,-3.0
second_05,rock2,0.843844,-0.5,4.0
second_05,honey,0.840971,1.0,0.0
second_05,fish,0.797627,1.0,9.0
second_05,tallbird,0.923205,-1.5,4.0
second_05,rock2,0.908071,2.5,0.0
second_05,wilson,0.90233,0.5,2.0
second_05,tree_evergreen_3,0.892925,0.5,1.0
second_05,honey,0.845933,1.0,2.0
second_05,wilson,0.906049,1.0,0.0
second_05,rock1,0.897693,4.0,-1.0
second_05,rock2,0.884127,3.0,1.0
second_05,tree_evergreen_3,0.87715,2.0,1.0
second_05,tallbird,0.866712,6.0,-1.0
second_05,rock2,0.931891,-0.5,2.0
second_05,tree_evergreen_3,0.892267,2.5,1.0
second_05,rock1,0.884926,3.0,2.0
second_05,rocks,0.875169,0.5,3.0
second_05,fish,0.855944,1.5,1.0
second_05,wilson,0.855667,1.5,3.0
second_05,frog_legs,0.850502,1.0,2.0
second_05,tallbird,0.774863,3.0,4.0
second_05,rock2,0.905916,-0.5,4.0
second_05,wilson,0.901084,1.0,4.0
second_05,rock1,0.896247,2.0,-2.0
second_05,fish,0.887319,0.5,1.0
second_05,tree_evergreen_3,0.874622,-0.5,0.0
second_05,tallbird,0.872577,1.5,0.0
second_05,rocks,0.81124,0.0,2.0
second_05,wilson,0.9024,-0.5,1.0
second_05,tree_evergreen_3,0.897827,1.0,2.0
second_05,rock1,0.895445,1.5,0.0
second_05,tallbird,0.875615,2.0,11.0
second_05,frog_legs,0.861511,0.0,2.0
second_05,fish,0.852099,2.5,4.0
second_05,honey,0.849344,0.5,3.0
second_05,rocks,0.849093,0.5,2.0
second_05,rock2,0.928944,0.5,2.0
second_05,wilson,0.904854,0.0,3.0
second_05,tree_evergreen_3,0.897436,-1.5,3.0
second_05,rock1,0.888025,0.5,1.0
second_05,tallbird,0.88406,0.5,-4.0
second_05,fish,0.862246,2.0,0.0
second_05,rocks,0.861115,0.5,1.0
second_05,honey,0.826629,-1.5,3.0
second_05,frog_legs,0.808138,1.0,1.0
second_05,wilson,0.904318,1.5,2.0
second_05,rock2,0.902001,1.0,1.0
second_05,tree_evergreen_3,0.897286,-0.5,4.0
second_05,honey,0.830661,2.0,4.0
second_05,rock2,0.91095,1.0,2.0
second_05,wilson,0.90407,-0.5,-2.0
second_05,rock1,0.849586,6.5,-1.0
second_05,honey,0.825313,-0.5,-1.0
second_05,tallbird,0.788136,8.5,0.0
second_05,rock1,0.406981,70.5,13.0
second_05,rock2,0.916271,0.5,3.0
second_05,rock1,0.907127,0.5,-1.0
second_05,wilson,0.899231,-1.0,4.0
second_05,honey,0.852694,1.5,3.0
second_05,tallbird,0.813631,10.0,5.0
second_05,wilson,0.905733,0.0,1.0
second_05,rock1,0.896454,0.5,1.0
second_05,rock2,0.889699,1.0,1.0
second_05,tree_evergreen_3,0.85056,-8.0,-8.0
second_05,honey,0.797356,0.0,2.0
second_05,tallbird,0.784851,7.0,3.0
second_05,rock1,0.890276,2.0,-1.0
second_05,rock2,0.86329,6.0,9.0
second_05,tree_evergreen_3,0.852655,-4.0,2.0
second_05,fish,0.846154,0.5,2.0
second_05,wilson,0.843885,1.0,3.0
second_05,honey,0.838787,1.5,5.0
second_05,rocks,0.833171,0.5,3.0
second_05,tallbird,0.314908,-1.0,-23.0
second_05,rock1,0.912993,1.0,-1.0
second_05,rock2,0.907936,1.0,5.0
second_05,tree_evergreen_3,0.890004,1.0,1.0
second_05,wilson,0.88985,1.5,3.0
second_05,frog_legs,0.836972,1.5,4.0
second_05,tallbird,0.835982,-14.5,17.0
second_05,honey,0.805032,0.0,1.0
second_05,fish,0.733782,-2.0,2.0
second_05,rocks,0.404088,-1.5,8.0
second_05,wilson,0.8992,0.5,4.0
second_05,rock2,0.898917,0.5,3.0
second_05,tree_evergreen_3,0.886406,1.5,2.0
second_05,rock1,0.877076,2.5,0.0
second_05,tallbird,0.86994,-1.0,3.0
second_05,frog_legs,0.860336,1.0,2.0
second_05,fish,0.784248,7.5,6.0
second_05,rocks,0.616502,-2.5,3.0
second_05,rock1,0.910032,-1.5,-1.0
second_05,tree_evergreen_3,0.893248,0.0,4.0
second_05,rock2,0.886197,0.5,1.0
second_05,honey,0.867225,4.5,3.0
second_05,rocks,0.847577,-0.5,2.0
second_05,fish,0.821703,-0.5,1.0
second_05,wilson,0.764364,-0.5,3.0
second_05,tallbird,0.748074,-21.0,1.0
